date,underlying,volume,open,high,low
07-26 11:11:23:964547,194.8499,12,193.67,194.89,193.32
07-26 11:11:25:016975,194.8401,5,193.67,194.89,193.32
07-26 11:11:25:977685,194.835,1,193.67,194.89,193.32
07-26 11:11:26:978343,194.83,1,193.67,194.89,193.32
07-26 11:11:28:017749,194.83,1,193.67,194.89,193.32
07-26 11:11:28:976342,194.8388,3,193.67,194.89,193.32
07-26 11:11:30:029298,194.84,6,193.67,194.89,193.32
07-26 11:11:31:027682,194.84,6,193.67,194.89,193.32
07-26 11:11:32:025391,194.84,6,193.67,194.89,193.32
07-26 11:11:33:040046,194.84,1,193.67,194.89,193.32
07-26 11:11:34:273595,194.84,1,193.67,194.89,193.32
07-26 11:11:35:067311,194.84,1,193.67,194.89,193.32
07-26 11:11:36:013996,194.84,1,193.67,194.89,193.32
07-26 11:11:37:044851,194.8464,3,193.67,194.89,193.32
07-26 11:11:38:027169,194.8464,3,193.67,194.89,193.32
07-26 11:11:39:042437,194.8464,3,193.67,194.89,193.32
07-26 11:11:40:032387,194.835,1,193.67,194.89,193.32
07-26 11:11:41:071444,194.835,1,193.67,194.89,193.32
07-26 11:11:42:083188,194.835,1,193.67,194.89,193.32
07-26 11:11:43:078060,194.8387,2,193.67,194.89,193.32
07-26 11:11:44:089911,194.8387,2,193.67,194.89,193.32
07-26 11:11:45:061373,194.85,1,193.67,194.89,193.32
07-26 11:11:46:055946,194.86,1,193.67,194.89,193.32
07-26 11:11:47:066294,194.86,1,193.67,194.89,193.32
07-26 11:11:48:079315,194.855,1,193.67,194.89,193.32
07-26 11:11:49:116455,194.85,1,193.67,194.89,193.32
07-26 11:11:50:095925,194.85,1,193.67,194.89,193.32
07-26 11:11:51:101238,194.845,1,193.67,194.89,193.32
07-26 11:11:52:149900,194.85,1,193.67,194.89,193.32
07-26 11:11:53:157891,194.8539,1,193.67,194.89,193.32
07-26 11:11:54:116472,194.85,1,193.67,194.89,193.32
07-26 11:11:55:155393,194.85,1,193.67,194.89,193.32
07-26 11:11:56:170985,194.85,1,193.67,194.89,193.32
07-26 11:11:57:133213,194.85,1,193.67,194.89,193.32
07-26 11:11:58:152495,194.86,1,193.67,194.89,193.32
07-26 11:11:59:150466,194.86,1,193.67,194.89,193.32
07-26 11:12:00:170413,194.86,1,193.67,194.89,193.32
07-26 11:12:01:185525,194.87,1,193.67,194.89,193.32
07-26 11:12:02:193746,194.8702,1,193.67,194.89,193.32
07-26 11:12:03:190090,194.9,1,193.67,194.9,193.32
07-26 11:12:04:161232,194.9,1,193.67,194.9,193.32
07-26 11:12:05:197559,194.89,1,193.67,194.9,193.32
07-26 11:12:06:171056,194.89,3,193.67,194.9,193.32
07-26 11:12:07:194396,194.9,1,193.67,194.9,193.32
07-26 11:12:08:187829,194.9099,2,193.67,194.9099,193.32
07-26 11:12:09:229991,194.9017,1,193.67,194.9099,193.32
07-26 11:12:10:235626,194.92,1,193.67,194.92,193.32
07-26 11:12:11:209252,194.92,1,193.67,194.92,193.32
07-26 11:12:12:255890,194.94,1,193.67,194.94,193.32
07-26 11:12:13:214721,194.9337,1,193.67,194.94,193.32
07-26 11:12:14:215541,194.92,1,193.67,194.94,193.32
07-26 11:12:15:261868,194.9165,1,193.67,194.94,193.32
07-26 11:12:16:226599,194.9,1,193.67,194.94,193.32
07-26 11:12:17:225828,194.91,1,193.67,194.94,193.32
07-26 11:12:18:238740,194.91,1,193.67,194.94,193.32
07-26 11:12:19:276359,194.895,1,193.67,194.94,193.32
07-26 11:12:20:247176,194.895,3,193.67,194.94,193.32
07-26 11:12:21:285394,194.895,1,193.67,194.94,193.32
07-26 11:12:22:261926,194.895,1,193.67,194.94,193.32
07-26 11:12:23:273062,194.8961,1,193.67,194.94,193.32
07-26 11:12:24:272927,194.895,1,193.67,194.94,193.32
07-26 11:12:25:281133,194.8979,1,193.67,194.94,193.32
07-26 11:12:26:295875,194.8961,1,193.67,194.94,193.32
07-26 11:12:27:284412,194.895,2,193.67,194.94,193.32
07-26 11:12:28:316441,194.895,2,193.67,194.94,193.32
07-26 11:12:29:278215,194.895,1,193.67,194.94,193.32
07-26 11:12:30:320559,194.8999,1,193.67,194.94,193.32
07-26 11:12:31:286982,194.895,1,193.67,194.94,193.32
07-26 11:12:32:330673,194.8999,2,193.67,194.94,193.32
07-26 11:12:33:301143,194.8999,2,193.67,194.94,193.32
07-26 11:12:34:304432,194.89,1,193.67,194.94,193.32
07-26 11:12:35:316290,194.89,1,193.67,194.94,193.32
07-26 11:12:36:317217,194.89,1,193.67,194.94,193.32
07-26 11:12:37:357481,194.89,1,193.67,194.94,193.32
07-26 11:12:38:324554,194.89,1,193.67,194.94,193.32
07-26 11:12:39:375895,194.89,1,193.67,194.94,193.32
07-26 11:12:40:345701,194.915,1,193.67,194.94,193.32
07-26 11:12:41:361473,194.915,6,193.67,194.94,193.32
07-26 11:12:42:368616,194.92,2,193.67,194.94,193.32
07-26 11:12:43:344537,194.92,2,193.67,194.94,193.32
07-26 11:12:44:351054,194.9102,1,193.67,194.94,193.32
07-26 11:12:45:364368,194.9219,1,193.67,194.94,193.32
07-26 11:12:46:401077,194.9219,1,193.67,194.94,193.32
07-26 11:12:47:370059,194.9219,1,193.67,194.94,193.32
07-26 11:12:48:418953,194.9199,1,193.67,194.94,193.32
07-26 11:12:49:414253,194.9199,1,193.67,194.94,193.32
07-26 11:12:50:384183,194.9199,1,193.67,194.94,193.32
07-26 11:12:51:435693,194.92,1,193.67,194.94,193.32
07-26 11:12:52:664852,194.91,1,193.67,194.94,193.32
07-26 11:12:53:399758,194.91,1,193.67,194.94,193.32
07-26 11:12:54:401231,194.9199,2,193.67,194.94,193.32
07-26 11:12:55:401106,194.9101,1,193.67,194.94,193.32
07-26 11:12:56:414889,194.9101,1,193.67,194.94,193.32
07-26 11:12:57:423702,194.9101,1,193.67,194.94,193.32
07-26 11:12:58:432806,194.9101,1,193.67,194.94,193.32
07-26 11:12:59:483656,194.9101,1,193.67,194.94,193.32
07-26 11:13:00:484469,194.9101,1,193.67,194.94,193.32
07-26 11:13:01:486149,194.9101,1,193.67,194.94,193.32
07-26 11:13:02:474829,194.9175,1,193.67,194.94,193.32
07-26 11:13:03:452988,194.92,1,193.67,194.94,193.32
07-26 11:13:04:454455,194.92,1,193.67,194.94,193.32
07-26 11:13:05:501009,194.92,1,193.67,194.94,193.32
07-26 11:13:06:472742,194.9191,2,193.67,194.94,193.32
07-26 11:13:07:483999,194.92,9,193.67,194.94,193.32
07-26 11:13:08:479353,194.91,1,193.67,194.94,193.32
07-26 11:13:09:482704,194.91,1,193.67,194.94,193.32
07-26 11:13:10:502127,194.91,1,193.67,194.94,193.32
07-26 11:13:11:492526,194.895,1,193.67,194.94,193.32
07-26 11:13:12:506074,194.8999,4,193.67,194.94,193.32
07-26 11:13:13:547673,194.895,1,193.67,194.94,193.32
07-26 11:13:14:524785,194.891,2,193.67,194.94,193.32
07-26 11:13:15:524625,194.885,1,193.67,194.94,193.32
07-26 11:13:16:534782,194.885,1,193.67,194.94,193.32
07-26 11:13:17:578153,194.9055,1,193.67,194.94,193.32
07-26 11:13:18:580500,194.9055,1,193.67,194.94,193.32
07-26 11:13:19:578040,194.9055,1,193.67,194.94,193.32
07-26 11:13:20:550034,194.8896,1,193.67,194.94,193.32
07-26 11:13:21:565512,194.8899,2,193.67,194.94,193.32
07-26 11:13:22:612307,194.8899,2,193.67,194.94,193.32
07-26 11:13:23:627461,194.885,1,193.67,194.94,193.32
07-26 11:13:24:630528,194.885,1,193.67,194.94,193.32
07-26 11:13:25:636708,194.885,1,193.67,194.94,193.32
07-26 11:13:26:637910,194.8935,2,193.67,194.94,193.32
07-26 11:13:27:605570,194.89,1,193.67,194.94,193.32
07-26 11:13:28:608260,194.9,1,193.67,194.94,193.32
07-26 11:13:29:620014,194.8999,1,193.67,194.94,193.32
07-26 11:13:30:623118,194.88,1,193.67,194.94,193.32
07-26 11:13:31:651071,194.8701,1,193.67,194.94,193.32
07-26 11:13:32:621938,194.87,1,193.67,194.94,193.32
07-26 11:13:33:684968,194.865,1,193.67,194.94,193.32
07-26 11:13:34:640148,194.865,1,193.67,194.94,193.32
07-26 11:13:35:656521,194.87,2,193.67,194.94,193.32
07-26 11:13:36:738411,194.87,2,193.67,194.94,193.32
07-26 11:13:37:672801,194.865,2,193.67,194.94,193.32
07-26 11:13:38:682569,194.87,1,193.67,194.94,193.32
07-26 11:13:39:718038,194.87,1,193.67,194.94,193.32
07-26 11:13:40:727519,194.855,1,193.67,194.94,193.32
07-26 11:13:41:729997,194.855,2,193.67,194.94,193.32
07-26 11:13:42:693604,194.8599,3,193.67,194.94,193.32
07-26 11:13:43:697350,194.865,1,193.67,194.94,193.32
07-26 11:13:44:718108,194.865,1,193.67,194.94,193.32
07-26 11:13:45:711300,194.86,1,193.67,194.94,193.32
07-26 11:13:46:719838,194.86,1,193.67,194.94,193.32
07-26 11:13:47:722429,194.86,1,193.67,194.94,193.32
07-26 11:13:48:735011,194.86,1,193.67,194.94,193.32
07-26 11:13:49:731129,194.855,10,193.67,194.94,193.32
07-26 11:13:50:749340,194.85,2,193.67,194.94,193.32
07-26 11:13:51:742586,194.8585,1,193.67,194.94,193.32
07-26 11:13:52:758575,194.845,2,193.67,194.94,193.32
07-26 11:13:53:759277,194.845,2,193.67,194.94,193.32
07-26 11:13:54:773323,194.8468,1,193.67,194.94,193.32
07-26 11:13:55:805298,194.8444,2,193.67,194.94,193.32
07-26 11:13:56:808595,194.84,1,193.67,194.94,193.32
07-26 11:13:57:770442,194.855,1,193.67,194.94,193.32
07-26 11:13:58:772867,194.8501,2,193.67,194.94,193.32
07-26 11:13:59:821822,194.855,1,193.67,194.94,193.32
07-26 11:14:00:834948,194.855,1,193.67,194.94,193.32
07-26 11:14:01:838183,194.855,1,193.67,194.94,193.32
07-26 11:14:02:804513,194.85,1,193.67,194.94,193.32
07-26 11:14:03:811429,194.845,1,193.67,194.94,193.32
07-26 11:14:04:816046,194.845,1,193.67,194.94,193.32
07-26 11:14:05:808989,194.84,1,193.67,194.94,193.32
07-26 11:14:06:821778,194.8417,1,193.67,194.94,193.32
07-26 11:14:07:825556,194.84,1,193.67,194.94,193.32
07-26 11:14:08:869772,194.8457,2,193.67,194.94,193.32
07-26 11:14:09:835857,194.84,1,193.67,194.94,193.32
07-26 11:14:10:839271,194.83,1,193.67,194.94,193.32
07-26 11:14:11:841250,194.83,1,193.67,194.94,193.32
07-26 11:14:12:853075,194.8399,2,193.67,194.94,193.32
07-26 11:14:13:848159,194.835,1,193.67,194.94,193.32
07-26 11:14:14:853339,194.84,2,193.67,194.94,193.32
07-26 11:14:15:866086,194.8324,1,193.67,194.94,193.32
07-26 11:14:16:908765,194.8322,5,193.67,194.94,193.32
07-26 11:14:17:867806,194.84,7,193.67,194.94,193.32
07-26 11:14:18:866073,194.8399,1,193.67,194.94,193.32
07-26 11:14:19:875722,194.8316,1,193.67,194.94,193.32
07-26 11:14:20:873580,194.8316,1,193.67,194.94,193.32
07-26 11:14:21:919609,194.8316,1,193.67,194.94,193.32
07-26 11:14:22:874906,194.845,1,193.67,194.94,193.32
07-26 11:14:23:882564,194.845,1,193.67,194.94,193.32
07-26 11:14:24:895093,194.8401,1,193.67,194.94,193.32
07-26 11:14:25:894119,194.845,1,193.67,194.94,193.32
07-26 11:14:26:910183,194.8499,3,193.67,194.94,193.32
07-26 11:14:27:946548,194.845,1,193.67,194.94,193.32
07-26 11:14:28:907783,194.845,1,193.67,194.94,193.32
07-26 11:14:29:955792,194.845,1,193.67,194.94,193.32
07-26 11:14:30:951398,194.845,1,193.67,194.94,193.32
07-26 11:14:31:917077,194.85,1,193.67,194.94,193.32
07-26 11:14:32:960951,194.85,1,193.67,194.94,193.32
07-26 11:14:33:925392,194.8554,1,193.67,194.94,193.32
07-26 11:14:34:923444,194.8571,5,193.67,194.94,193.32
07-26 11:14:35:960576,194.8571,5,193.67,194.94,193.32
07-26 11:14:36:959902,194.8571,5,193.67,194.94,193.32
07-26 11:14:37:974533,194.8571,5,193.67,194.94,193.32
07-26 11:14:38:929808,194.87,1,193.67,194.94,193.32
07-26 11:14:39:940779,194.86,1,193.67,194.94,193.32
07-26 11:14:40:947617,194.88,1,193.67,194.94,193.32
07-26 11:14:41:955004,194.88,1,193.67,194.94,193.32
07-26 11:14:42:947650,194.88,1,193.67,194.94,193.32
07-26 11:14:43:983540,194.88,1,193.67,194.94,193.32
07-26 11:14:44:957939,194.88,1,193.67,194.94,193.32
07-26 11:14:45:967043,194.89,1,193.67,194.94,193.32
07-26 11:14:46:966138,194.8822,2,193.67,194.94,193.32
07-26 11:14:47:975066,194.89,3,193.67,194.94,193.32
07-26 11:14:48:980915,194.8891,2,193.67,194.94,193.32
07-26 11:14:49:994742,194.885,1,193.67,194.94,193.32
07-26 11:14:51:000202,194.87,1,193.67,194.94,193.32
07-26 11:14:52:007947,194.88,1,193.67,194.94,193.32
07-26 11:14:53:040892,194.8788,12,193.67,194.94,193.32
07-26 11:14:54:027008,194.8788,12,193.67,194.94,193.32
07-26 11:14:55:011696,194.8788,12,193.67,194.94,193.32
07-26 11:14:56:016551,194.8788,12,193.67,194.94,193.32
07-26 11:14:57:026004,194.8753,20,193.67,194.94,193.32
07-26 11:14:58:032061,194.8753,20,193.67,194.94,193.32
07-26 11:14:59:034195,194.87,1,193.67,194.94,193.32
07-26 11:15:00:038000,194.87,1,193.67,194.94,193.32
07-26 11:15:01:049596,194.9,1,193.67,194.94,193.32
07-26 11:15:02:066546,194.92,1,193.67,194.94,193.32
07-26 11:15:03:096848,194.92,1,193.67,194.94,193.32
07-26 11:15:04:071546,194.93,3,193.67,194.94,193.32
07-26 11:15:05:113189,194.91,1,193.67,194.94,193.32
07-26 11:15:06:078523,194.9111,1,193.67,194.94,193.32
07-26 11:15:07:124469,194.92,1,193.67,194.94,193.32
07-26 11:15:08:083420,194.918,3,193.67,194.94,193.32
07-26 11:15:09:095769,194.918,3,193.67,194.94,193.32
07-26 11:15:10:107659,194.92,20,193.67,194.94,193.32
07-26 11:15:11:124643,194.9,10,193.67,194.94,193.32
07-26 11:15:12:124808,194.9,1,193.67,194.94,193.32
07-26 11:15:13:168827,194.9,1,193.67,194.94,193.32
07-26 11:15:14:131551,194.89,1,193.67,194.94,193.32
07-26 11:15:15:142026,194.89,1,193.67,194.94,193.32
07-26 11:15:16:162515,194.89,1,193.67,194.94,193.32
07-26 11:15:17:154784,194.9,1,193.67,194.94,193.32
07-26 11:15:18:188127,194.88,8,193.67,194.94,193.32
07-26 11:15:19:162329,194.88,8,193.67,194.94,193.32
07-26 11:15:20:197233,194.88,8,193.67,194.94,193.32
07-26 11:15:21:222191,194.89,1,193.67,194.94,193.32
07-26 11:15:22:212982,194.89,1,193.67,194.94,193.32
07-26 11:15:23:184981,194.89,1,193.67,194.94,193.32
07-26 11:15:24:188210,194.9,1,193.67,194.94,193.32
07-26 11:15:25:196634,194.9,1,193.67,194.94,193.32
07-26 11:15:26:197445,194.9,1,193.67,194.94,193.32
07-26 11:15:27:221401,194.91,1,193.67,194.94,193.32
07-26 11:15:28:254822,194.91,1,193.67,194.94,193.32
07-26 11:15:29:224084,194.9074,1,193.67,194.94,193.32
07-26 11:15:30:265761,194.9,1,193.67,194.94,193.32
07-26 11:15:31:226636,194.9,1,193.67,194.94,193.32
07-26 11:15:32:274120,194.9,1,193.67,194.94,193.32
07-26 11:15:33:275264,194.9,1,193.67,194.94,193.32
07-26 11:15:34:259640,194.895,4,193.67,194.94,193.32
07-26 11:15:35:270551,194.895,4,193.67,194.94,193.32
07-26 11:15:36:305031,194.8818,1,193.67,194.94,193.32
07-26 11:15:37:298528,194.87,1,193.67,194.94,193.32
07-26 11:15:38:314178,194.85,10,193.67,194.94,193.32
07-26 11:15:39:276072,194.84,1,193.67,194.94,193.32
07-26 11:15:40:294890,194.8585,2,193.67,194.94,193.32
07-26 11:15:41:323886,194.85,1,193.67,194.94,193.32
07-26 11:15:42:338830,194.857,1,193.67,194.94,193.32
07-26 11:15:43:303421,194.859,8,193.67,194.94,193.32
07-26 11:15:44:332940,194.855,1,193.67,194.94,193.32
07-26 11:15:45:348657,194.85,1,193.67,194.94,193.32
07-26 11:15:46:318551,194.8401,5,193.67,194.94,193.32
07-26 11:15:47:322230,194.835,1,193.67,194.94,193.32
07-26 11:15:48:372785,194.84,12,193.67,194.94,193.32
07-26 11:15:49:372003,194.84,12,193.67,194.94,193.32
07-26 11:15:50:341987,194.83,1,193.67,194.94,193.32
07-26 11:15:51:376158,194.821,11,193.67,194.94,193.32
07-26 11:15:52:373861,194.825,3,193.67,194.94,193.32
07-26 11:15:53:357710,194.82,1,193.67,194.94,193.32
07-26 11:15:54:403366,194.8,1,193.67,194.94,193.32
07-26 11:15:55:401217,194.8095,3,193.67,194.94,193.32
07-26 11:15:56:356601,194.8095,3,193.67,194.94,193.32
07-26 11:15:57:397083,194.8095,3,193.67,194.94,193.32
07-26 11:15:58:403105,194.81,13,193.67,194.94,193.32
07-26 11:15:59:407475,194.8097,10,193.67,194.94,193.32
07-26 11:16:00:406918,194.8,2,193.67,194.94,193.32
07-26 11:16:01:377359,194.79,1,193.67,194.94,193.32
07-26 11:16:02:413058,194.7904,1,193.67,194.94,193.32
07-26 11:16:03:388267,194.795,1,193.67,194.94,193.32
07-26 11:16:04:425044,194.8,1,193.67,194.94,193.32
07-26 11:16:05:394879,194.8,1,193.67,194.94,193.32
07-26 11:16:06:391983,194.8,13,193.67,194.94,193.32
07-26 11:16:07:389895,194.8,13,193.67,194.94,193.32
07-26 11:16:08:436953,194.8099,5,193.67,194.94,193.32
07-26 11:16:09:412541,194.8,5,193.67,194.94,193.32
07-26 11:16:10:408812,194.82,1,193.67,194.94,193.32
07-26 11:16:11:417175,194.811,3,193.67,194.94,193.32
07-26 11:16:12:460792,194.8145,1,193.67,194.94,193.32
07-26 11:16:13:419556,194.8204,1,193.67,194.94,193.32
07-26 11:16:14:466648,194.81,1,193.67,194.94,193.32
07-26 11:16:15:435708,194.8,1,193.67,194.94,193.32
07-26 11:16:16:479406,194.81,1,193.67,194.94,193.32
07-26 11:16:17:446971,194.8,1,193.67,194.94,193.32
07-26 11:16:18:490266,194.79,1,193.67,194.94,193.32
07-26 11:16:19:458238,194.78,1,193.67,194.94,193.32
07-26 11:16:20:491560,194.7858,1,193.67,194.94,193.32
07-26 11:16:21:476509,194.7882,1,193.67,194.94,193.32
07-26 11:16:22:473956,194.79,1,193.67,194.94,193.32
07-26 11:16:23:485074,194.7844,2,193.67,194.94,193.32
07-26 11:16:24:531952,194.7844,2,193.67,194.94,193.32
07-26 11:16:25:539599,194.78,1,193.67,194.94,193.32
07-26 11:16:26:507619,194.78,1,193.67,194.94,193.32
07-26 11:16:27:508573,194.78,20,193.67,194.94,193.32
07-26 11:16:28:516448,194.775,1,193.67,194.94,193.32
07-26 11:16:29:515607,194.78,1,193.67,194.94,193.32
07-26 11:16:30:523152,194.8,1,193.67,194.94,193.32
07-26 11:16:31:524531,194.81,5,193.67,194.94,193.32
07-26 11:16:32:538381,194.799,3,193.67,194.94,193.32
07-26 11:16:33:578176,194.799,3,193.67,194.94,193.32
07-26 11:16:34:534466,194.799,3,193.67,194.94,193.32
07-26 11:16:35:542203,194.799,3,193.67,194.94,193.32
07-26 11:16:36:539931,194.78,1,193.67,194.94,193.32
07-26 11:16:37:580766,194.765,1,193.67,194.94,193.32
07-26 11:16:38:581721,194.765,1,193.67,194.94,193.32
07-26 11:16:39:550364,194.765,1,193.67,194.94,193.32
07-26 11:16:40:563302,194.765,1,193.67,194.94,193.32
07-26 11:16:41:564765,194.765,1,193.67,194.94,193.32
07-26 11:16:42:565656,194.765,1,193.67,194.94,193.32
07-26 11:16:43:573962,194.78,1,193.67,194.94,193.32
07-26 11:16:44:606965,194.765,1,193.67,194.94,193.32
07-26 11:16:45:571556,194.75,1,193.67,194.94,193.32
07-26 11:16:46:591891,194.7401,1,193.67,194.94,193.32
07-26 11:16:47:635503,194.76,3,193.67,194.94,193.32
07-26 11:16:48:592940,194.76,3,193.67,194.94,193.32
07-26 11:16:49:593508,194.751,1,193.67,194.94,193.32
07-26 11:16:50:654871,194.74,1,193.67,194.94,193.32
07-26 11:16:51:603424,194.73,2,193.67,194.94,193.32
07-26 11:16:52:619878,194.735,1,193.67,194.94,193.32
07-26 11:16:53:622432,194.7355,3,193.67,194.94,193.32
07-26 11:16:54:662492,194.735,2,193.67,194.94,193.32
07-26 11:16:55:628154,194.74,1,193.67,194.94,193.32
07-26 11:16:56:700658,194.74,1,193.67,194.94,193.32
07-26 11:16:57:684697,194.76,3,193.67,194.94,193.32
07-26 11:16:58:693966,194.7573,1,193.67,194.94,193.32
07-26 11:16:59:775983,194.75,1,193.67,194.94,193.32
07-26 11:17:00:709504,194.76,1,193.67,194.94,193.32
07-26 11:17:01:666884,194.76,1,193.67,194.94,193.32
07-26 11:17:02:667519,194.7699,5,193.67,194.94,193.32
07-26 11:17:03:669419,194.76,1,193.67,194.94,193.32
07-26 11:17:04:684241,194.77,1,193.67,194.94,193.32
07-26 11:17:05:729189,194.78,5,193.67,194.94,193.32
07-26 11:17:06:692606,194.77,1,193.67,194.94,193.32
07-26 11:17:07:704406,194.77,1,193.67,194.94,193.32
07-26 11:17:08:701980,194.77,1,193.67,194.94,193.32
07-26 11:17:09:702369,194.77,1,193.67,194.94,193.32
07-26 11:17:10:715293,194.785,1,193.67,194.94,193.32
07-26 11:17:11:725075,194.78,1,193.67,194.94,193.32
07-26 11:17:12:765650,194.79,13,193.67,194.94,193.32
07-26 11:17:13:762695,194.79,2,193.67,194.94,193.32
07-26 11:17:14:728726,194.76,3,193.67,194.94,193.32
07-26 11:17:15:733774,194.76,3,193.67,194.94,193.32
07-26 11:17:16:732850,194.76,3,193.67,194.94,193.32
07-26 11:17:17:749751,194.75,1,193.67,194.94,193.32
07-26 11:17:18:756233,194.75,1,193.67,194.94,193.32
07-26 11:17:19:788710,194.75,1,193.67,194.94,193.32
07-26 11:17:20:744908,194.75,1,193.67,194.94,193.32
07-26 11:17:21:752467,194.75,1,193.67,194.94,193.32
07-26 11:17:22:765650,194.75,1,193.67,194.94,193.32
07-26 11:17:23:783718,194.75,1,193.67,194.94,193.32
07-26 11:17:24:780186,194.75,1,193.67,194.94,193.32
07-26 11:17:25:829917,194.755,12,193.67,194.94,193.32
07-26 11:17:26:794572,194.755,1,193.67,194.94,193.32
07-26 11:17:27:844765,194.7575,1,193.67,194.94,193.32
07-26 11:17:28:843936,194.75,1,193.67,194.94,193.32
07-26 11:17:29:820610,194.74,7,193.67,194.94,193.32
07-26 11:17:30:823399,194.73,1,193.67,194.94,193.32
07-26 11:17:31:839531,194.7399,5,193.67,194.94,193.32
07-26 11:17:32:832900,194.72,1,193.67,194.94,193.32
07-26 11:17:33:882228,194.7374,5,193.67,194.94,193.32
07-26 11:17:34:853498,194.7374,5,193.67,194.94,193.32
07-26 11:17:35:849919,194.7374,5,193.67,194.94,193.32
07-26 11:17:36:849767,194.73,1,193.67,194.94,193.32
07-26 11:17:37:868334,194.73,1,193.67,194.94,193.32
07-26 11:17:38:894216,194.73,1,193.67,194.94,193.32
07-26 11:17:39:878364,194.73,1,193.67,194.94,193.32
07-26 11:17:40:872029,194.705,1,193.67,194.94,193.32
07-26 11:17:41:891392,194.701,1,193.67,194.94,193.32
07-26 11:17:42:889792,194.71,1,193.67,194.94,193.32
07-26 11:17:43:898704,194.71,1,193.67,194.94,193.32
07-26 11:17:44:939998,194.71,1,193.67,194.94,193.32
07-26 11:17:45:901517,194.7148,1,193.67,194.94,193.32
07-26 11:17:46:910702,194.72,1,193.67,194.94,193.32
07-26 11:17:47:951541,194.72,1,193.67,194.94,193.32
07-26 11:17:48:918114,194.71,1,193.67,194.94,193.32
07-26 11:17:49:938339,194.71,1,193.67,194.94,193.32
07-26 11:17:50:935851,194.71,1,193.67,194.94,193.32
07-26 11:17:51:974840,194.6958,1,193.67,194.94,193.32
07-26 11:17:52:981258,194.71,1,193.67,194.94,193.32
07-26 11:17:53:987091,194.709,1,193.67,194.94,193.32
07-26 11:17:54:974148,194.7,1,193.67,194.94,193.32
07-26 11:17:55:964432,194.7,1,193.67,194.94,193.32
07-26 11:17:56:971604,194.73,1,193.67,194.94,193.32
07-26 11:17:58:005444,194.7421,1,193.67,194.94,193.32
07-26 11:17:58:975449,194.73,1,193.67,194.94,193.32
07-26 11:17:59:978229,194.73,1,193.67,194.94,193.32
07-26 11:18:01:988331,194.7,3,193.67,194.94,193.32
07-26 11:18:02:077736,194.7,3,193.67,194.94,193.32
07-26 11:18:03:089555,194.71,2,193.67,194.94,193.32
07-26 11:18:04:407158,194.7187,1,193.67,194.94,193.32
07-26 11:18:05:096824,194.7187,1,193.67,194.94,193.32
07-26 11:18:07:137661,194.71,15,193.67,194.94,193.32
07-26 11:18:07:227397,194.71,15,193.67,194.94,193.32
07-26 11:18:09:191407,194.7199,10,193.67,194.94,193.32
07-26 11:18:09:321511,194.7191,2,193.67,194.94,193.32
07-26 11:18:10:290358,194.72,1,193.67,194.94,193.32
07-26 11:18:11:292807,194.72,1,193.67,194.94,193.32
07-26 11:18:12:290640,194.7188,1,193.67,194.94,193.32
07-26 11:18:13:342648,194.7254,1,193.67,194.94,193.32
07-26 11:18:14:297230,194.7254,1,193.67,194.94,193.32
07-26 11:18:15:298176,194.72,1,193.67,194.94,193.32
07-26 11:18:16:335881,194.73,1,193.67,194.94,193.32
07-26 11:18:17:312207,194.735,2,193.67,194.94,193.32
07-26 11:18:18:353331,194.74,2,193.67,194.94,193.32
07-26 11:18:19:313136,194.74,1,193.67,194.94,193.32
07-26 11:18:20:860367,194.74,1,193.67,194.94,193.32
07-26 11:18:21:374532,194.74,1,193.67,194.94,193.32
07-26 11:18:22:372229,194.75,1,193.67,194.94,193.32
07-26 11:18:23:387983,194.75,5,193.67,194.94,193.32
07-26 11:18:24:384938,194.7575,4,193.67,194.94,193.32
07-26 11:18:25:397785,194.7575,4,193.67,194.94,193.32
07-26 11:18:26:357540,194.75,1,193.67,194.94,193.32
07-26 11:18:27:367818,194.755,3,193.67,194.94,193.32
07-26 11:18:28:372936,194.77,1,193.67,194.94,193.32
07-26 11:18:29:415018,194.77,13,193.67,194.94,193.32
07-26 11:18:30:378991,194.77,1,193.67,194.94,193.32
07-26 11:18:31:388224,194.77,1,193.67,194.94,193.32
07-26 11:18:32:417894,194.7601,8,193.67,194.94,193.32
07-26 11:18:33:389900,194.765,1,193.67,194.94,193.32
07-26 11:18:34:389779,194.765,1,193.67,194.94,193.32
07-26 11:18:35:398039,194.76,1,193.67,194.94,193.32
07-26 11:18:36:397646,194.755,1,193.67,194.94,193.32
07-26 11:18:37:453693,194.755,1,193.67,194.94,193.32
07-26 11:18:38:417439,194.755,1,193.67,194.94,193.32
07-26 11:18:39:426005,194.755,1,193.67,194.94,193.32
07-26 11:18:40:455520,194.76,1,193.67,194.94,193.32
07-26 11:18:41:426692,194.77,1,193.67,194.94,193.32
07-26 11:18:42:439755,194.76,1,193.67,194.94,193.32
07-26 11:18:43:442341,194.76,1,193.67,194.94,193.32
07-26 11:18:44:487487,194.7501,5,193.67,194.94,193.32
07-26 11:18:45:445260,194.7501,5,193.67,194.94,193.32
07-26 11:18:46:457173,194.7501,5,193.67,194.94,193.32
07-26 11:18:47:454546,194.7501,5,193.67,194.94,193.32
07-26 11:18:48:467250,194.77,1,193.67,194.94,193.32
07-26 11:18:49:467370,194.77,1,193.67,194.94,193.32
07-26 11:18:50:479978,194.78,1,193.67,194.94,193.32
07-26 11:18:51:474164,194.7799,5,193.67,194.94,193.32
07-26 11:18:52:484784,194.78,1,193.67,194.94,193.32
